Activity(app or site),"ActivityType(0 - app, 1 - website)",CategoryID,Parent_name,Category_name,Full_name
bru.thinkific.com,1,11,Business,Project Management,Business - Project Management
app.studioninja.co,1,11,Business,Project Management,Business - Project Management
SAE.Review.App,0,11,Business,Project Management,Business - Project Management
in-tendhost.co.uk,1,11,Business,Project Management,Business - Project Management
help.solibri.com,1,11,Business,Project Management,Business - Project Management
online.sbis.r,0,11,Business,Project Management,Business - Project Management
service.modernis.com,1,11,Business,Project Management,Business - Project Management
moxtra.com,1,11,Business,Project Management,Business - Project Management
mykm.zimmer.com,1,11,Business,Project Management,Business - Project Management
v2.trackmytime.com,1,11,Business,Project Management,Business - Project Management
SPC,0,11,Business,Project Management,Business - Project Management
khasim.lightning.force.com,1,11,Business,Project Management,Business - Project Management
dequo.it,1,11,Business,Project Management,Business - Project Management
voyager.myabsorb.com,1,11,Business,Project Management,Business - Project Management
quicklockstaging.com,1,11,Business,Project Management,Business - Project Management
PegEm,0,11,Business,Project Management,Business - Project Management
hmaster.net,1,11,Business,Project Management,Business - Project Management
cmmiinstitute.com,1,11,Business,Project Management,Business - Project Management
tavaerojet.tuvoli.com,1,11,Business,Project Management,Business - Project Management
ironforge.pro,1,11,Business,Project Management,Business - Project Management
bridg-it.atlassian.net,1,11,Business,Project Management,Business - Project Management
proview.caqh.org,1,11,Business,Project Management,Business - Project Management
whartononline.instructure.com,1,11,Business,Project Management,Business - Project Management
summit.crowdcomms.com,1,11,Business,Project Management,Business - Project Management
centralinnovation.bimcloud.com,1,11,Business,Project Management,Business - Project Management
e-folio.ca,1,11,Business,Project Management,Business - Project Management
lamesa.schoolobjects.com,1,11,Business,Project Management,Business - Project Management
agilealliance.org,1,11,Business,Project Management,Business - Project Management
archive.org,1,11,Business,Project Management,Business - Project Management
PowerPom,0,11,Business,Project Management,Business - Project Management
managepci.com,1,11,Business,Project Management,Business - Project Management
hta-ta.amberroad.com,1,11,Business,Project Management,Business - Project Management
projects.animaapp.com,1,11,Business,Project Management,Business - Project Management
S32 Planner,0,11,Business,Project Management,Business - Project Management
mscrmapp.clickdimensions.com,1,11,Business,Project Management,Business - Project Management
sway.office.com,1,11,Business,Project Management,Business - Project Management
bntouchmortgage.net,1,11,Business,Project Management,Business - Project Management
autotask.net,1,11,Business,Project Management,Business - Project Management
strongtie.com,1,11,Business,Project Management,Business - Project Management
redcap.ucdenver.ed,0,11,Business,Project Management,Business - Project Management
eperolehan.gov.my,1,11,Business,Project Management,Business - Project Management
asisteLibros,0,11,Business,Project Management,Business - Project Management
app.floify.com,1,11,Business,Project Management,Business - Project Management
make.powerapps.com,1,11,Business,Project Management,Business - Project Management
Drake Documents,0,11,Business,Project Management,Business - Project Management
tfiqas.atlassian.net,1,11,Business,Project Management,Business - Project Management
connect.altec.com,1,11,Business,Project Management,Business - Project Management
cts.indeed.com,1,11,Business,Project Management,Business - Project Management
wellstar.icims.com,1,11,Business,Project Management,Business - Project Management
global.inszoom.com,1,11,Business,Project Management,Business - Project Management
SimPos,0,11,Business,Project Management,Business - Project Management
app.storypark.com,1,11,Business,Project Management,Business - Project Management
intuitb2b.lightning.force.com,1,11,Business,Project Management,Business - Project Management
.NET Host,1,11,Business,Project Management,Business - Project Management
cpoinforeporting-proda.bankofamerica.com,1,11,Business,Project Management,Business - Project Management
kvp-dev.cloudaccess.host,1,11,Business,Project Management,Business - Project Management
pinewoodinc.fasterproductions.com,1,11,Business,Project Management,Business - Project Management
npgcloud.com,1,11,Business,Project Management,Business - Project Management
c10.qbo.intuit.com,1,11,Business,Project Management,Business - Project Management
my.lotusworkforce.com,1,11,Business,Project Management,Business - Project Management
gojungle.atlassian.net,1,11,Business,Project Management,Business - Project Management
OneTalk,1,11,Business,Project Management,Business - Project Management
hrd.codexlearndemo.com,1,11,Business,Project Management,Business - Project Management
bicotiza.bi.com.gt,1,11,Business,Project Management,Business - Project Management
uipath.com,1,11,Business,Project Management,Business - Project Management
recruitmentgeek.com,1,11,Business,Project Management,Business - Project Management
cloud.brickhost.com,1,11,Business,Project Management,Business - Project Management
Itwin,1,11,Business,Project Management,Business - Project Management
harbourinv.sharepoint.com,1,11,Business,Project Management,Business - Project Management
gbbmltd.pipedrive.com,1,11,Business,Project Management,Business - Project Management
LogiCapture.exe,0,11,Business,Project Management,Business - Project Management
app2.uai-sys.com,1,11,Business,Project Management,Business - Project Management
plataforma.facturatech.co,1,11,Business,Project Management,Business - Project Management
pec.bonfirehub.com,1,11,Business,Project Management,Business - Project Management
jp1.documents.adobe.com,1,11,Business,Project Management,Business - Project Management
inkloud.es,1,11,Business,Project Management,Business - Project Management
artemis.pensionworks.co.uk,1,11,Business,Project Management,Business - Project Management
onlinegantt.com,1,11,Business,Project Management,Business - Project Management
4301600.extforms.netsuite.com,1,11,Business,Project Management,Business - Project Management
wicar.org,1,11,Business,Project Management,Business - Project Management
TrueIP,0,11,Business,Project Management,Business - Project Management
www-ngen.cnacentral.com,1,11,Business,Project Management,Business - Project Management
nodeslinks.workable.com,1,11,Business,Project Management,Business - Project Management
PT,0,11,Business,Project Management,Business - Project Management
gspartner.graphisoft.com,1,11,Business,Project Management,Business - Project Management
yesstudios.zenfolio.com,1,11,Business,Project Management,Business - Project Management
wwwcd.bcomplete.com,1,11,Business,Project Management,Business - Project Management
oracle.learn.taleo.net,1,11,Business,Project Management,Business - Project Management
app.myfitment.com,1,11,Business,Project Management,Business - Project Management
app.agencybloc.com,1,11,Business,Project Management,Business - Project Management
